State n. | Speed | Steer | location(x,y) | AngularSpeed | time 
651    |23.077844345689602   |-0.029569268226623535   |[-133.3443603515625, 307.39622497558594]  |0.02133445255458355  |0.0652318000793457     
652    |23.077839230417432   |-0.029462575912475586   |[-133.6208267211914, 307.76580810546875]  |0.02131269872188568  |0.06506609916687012     
653    |23.07784343214039   |-0.029363036155700684   |[-133.89744186401367, 308.1352996826172]  |0.021248890087008476  |0.06634879112243652     
654    |23.077841058437517   |-0.029264092445373535   |[-134.17421340942383, 308.5046691894531]  |0.021204324439167976  |0.23198723793029785     
655    |23.077841429560962   |-0.029127001762390137   |[-134.4511489868164, 308.87391662597656]  |0.02114412933588028  |0.06498026847839355     
656    |23.0778404946225   |-0.02472221851348877   |[-134.7282371520996, 309.2430419921875]  |0.02107788808643818  |0.06568169593811035     
657    |23.07785126389807   |-0.02462029457092285   |[-135.0054054260254, 309.6121063232422]  |0.01812897063791752  |0.06493687629699707     
658    |23.077848162569197   |-0.02449333667755127   |[-135.28268814086914, 309.9810791015625]  |0.01904967799782753  |0.0658268928527832     
659    |23.07784962183175   |-0.024614930152893066   |[-135.56011581420898, 310.34996032714844]  |0.01831384003162384  |0.06434941291809082     
660    |23.077847898302693   |-0.024628043174743652   |[-135.83767318725586, 310.7187271118164]  |0.018470149487257004  |0.06627774238586426     
661    |23.077851124515508   |-0.024722814559936523   |[-136.11537170410156, 311.08738708496094]  |0.01823052205145359  |0.06467270851135254     
662    |23.077850069698634   |-0.024756193161010742   |[-136.39320755004883, 311.45597076416016]  |0.01824888400733471  |0.06503009796142578     
663    |23.077849316501137   |-0.024831295013427734   |[-136.67118072509766, 311.82442474365234]  |0.018148666247725487  |0.06568074226379395     
664    |23.07784805293507   |-0.024889111518859863   |[-136.94929122924805, 312.19278717041016]  |0.01815159060060978  |0.06445693969726562     
665    |23.077847532860517   |-0.02493143081665039   |[-137.22753143310547, 312.5610580444336]  |0.01812068559229374  |0.06545805931091309     
666    |23.077846748771638   |-0.024989843368530273   |[-137.50591659545898, 312.92921447753906]  |0.018110571429133415  |0.0658111572265625     
667    |23.077846199883716   |-0.02502143383026123   |[-137.78443908691406, 313.2972640991211]  |0.018114950507879257  |0.06395506858825684     
668    |23.07784785711409   |-0.025037527084350586   |[-138.0630874633789, 313.6652374267578]  |0.018105747178196907  |0.06553220748901367     
669    |23.07784671895989   |-0.025081634521484375   |[-138.34186553955078, 314.03308868408203]  |0.018099473789334297  |0.0644679069519043     
670    |23.077846100735442   |-0.0250852108001709   |[-138.62078475952148, 314.40084075927734]  |0.01811807043850422  |0.06529688835144043     
671    |23.077844710473762   |-0.025104284286499023   |[-138.89984130859375, 314.7685012817383]  |0.018103137612342834  |0.06456637382507324     
672    |23.077845258034294   |-0.025095343589782715   |[-139.17901611328125, 315.1360321044922]  |0.018114881590008736  |0.06524133682250977     
673    |23.077845837298888   |-0.025095343589782715   |[-139.4583282470703, 315.5034942626953]  |0.018099330365657806  |0.06484770774841309     
674    |23.077842789804603   |0.18995463848114014   |[-139.73778533935547, 315.87084197998047]  |0.018938887864351273  |0.06500411033630371     
675    |23.076821371504654   |0.18878579139709473   |[-140.01365661621094, 316.2408447265625]  |-0.12568263709545135  |0.06548118591308594     
676    |23.076049729085383   |0.1877039670944214   |[-140.28853225708008, 316.611572265625]  |-0.07540722191333771  |0.06468892097473145     
677    |23.076175085908933   |0.17504751682281494   |[-140.562744140625, 316.98280334472656]  |-0.1076953336596489  |0.0643160343170166     
678    |23.076001203367106   |0.16653358936309814   |[-140.83642578125, 317.3544158935547]  |-0.09560877829790115  |0.06633663177490234     
679    |23.076042707295155   |0.15556037425994873   |[-141.10952758789062, 317.72647857666016]  |-0.10238443315029144  |0.07686686515808105     
680    |23.076030744973107   |0.14534413814544678   |[-141.3820915222168, 318.0989303588867]  |-0.0976148173213005  |0.06491565704345703     
681    |23.07607835925097   |0.13331711292266846   |[-141.65410614013672, 318.4717712402344]  |-0.09648295491933823  |0.06486392021179199     
682    |23.07612741494025   |0.12320339679718018   |[-141.92562103271484, 318.844970703125]  |-0.09122498333454132  |0.06469225883483887     
683    |23.076188098025114   |0.11322855949401855   |[-142.19664764404297, 319.21854400634766]  |-0.08776889741420746  |0.06403708457946777     
684    |23.076241285988417   |0.1037299633026123   |[-142.4672088623047, 319.5924530029297]  |-0.0827454999089241  |0.06523346900939941     
685    |23.07629482628043   |0.09461700916290283   |[-142.73731994628906, 319.96668243408203]  |-0.07799214869737625  |0.06409335136413574     
686    |23.076349076292573   |0.08582234382629395   |[-143.00701904296875, 320.3412170410156]  |-0.07283974438905716  |0.06440091133117676     
687    |23.076399271232283   |0.07754683494567871   |[-143.2763328552246, 320.71602630615234]  |-0.0676470696926117  |0.06449604034423828     
688    |23.076442379427327   |0.06968379020690918   |[-143.54529571533203, 321.091064453125]  |-0.06250537931919098  |0.06390738487243652     
689    |23.076484345624337   |0.06225407123565674   |[-143.8139305114746, 321.4663543701172]  |-0.05739358812570572  |0.06437325477600098     
690    |23.076521040710862   |0.055302977561950684   |[-144.08226776123047, 321.8418426513672]  |-0.05240491405129433  |0.06465911865234375     
691    |23.076550482499712   |0.04875063896179199   |[-144.350341796875, 322.2175598144531]  |-0.047590646892786026  |0.0643308162689209     
692    |23.076577370785866   |0.042600035667419434   |[-144.61818313598633, 322.5934143066406]  |-0.042920708656311035  |0.06458544731140137     
693    |23.07659948410287   |0.03687024116516113   |[-144.88581085205078, 322.9694137573242]  |-0.03844808042049408  |0.06432986259460449     
694    |23.076618313055675   |0.03151834011077881   |[-145.15324783325195, 323.34556579589844]  |-0.0341937355697155  |0.06437397003173828     
695    |23.07663325741351   |0.02655327320098877   |[-145.42053985595703, 323.7218475341797]  |-0.03014257922768593  |0.06400299072265625     
696    |23.076646247178267   |0.021941065788269043   |[-145.68767929077148, 324.09820556640625]  |-0.0263254102319479  |0.06444883346557617     
697    |23.076657532546932   |0.017675161361694336   |[-145.9547119140625, 324.4746551513672]  |-0.022718891501426697  |0.06410741806030273     
698    |23.076664799443368   |0.013710260391235352   |[-146.22164916992188, 324.8511657714844]  |-0.019342685118317604  |0.06392216682434082     
699    |23.076672256185596   |0.010056495666503906   |[-146.4885025024414, 325.2277297973633]  |-0.016162879765033722  |0.24697065353393555     
700    |23.076672100270756   |0.006681084632873535   |[-146.75532150268555, 325.6043395996094]  |-0.013202943839132786  |0.06456685066223145     
701    |23.076677261263157   |0.00011444091796875   |[-147.02209854125977, 325.98094940185547]  |-0.010450468398630619  |0.06458449363708496     
702    |23.07668112593582   |-0.0027555227279663086   |[-147.28890228271484, 326.35755157470703]  |-0.005554759409278631  |0.06321930885314941     
703    |23.076676338014675   |-0.0054007768630981445   |[-147.55573272705078, 326.73413848876953]  |-0.0039548613131046295  |0.06384801864624023     
704    |23.076676153202637   |-0.007647275924682617   |[-147.82257843017578, 327.11073303222656]  |-0.0012076443526893854  |0.0645606517791748     
705    |23.076676711280758   |-0.009760260581970215   |[-148.08945083618164, 327.48728942871094]  |0.0006677728961221874  |0.06386470794677734     
706    |23.076671677746464   |-0.011655092239379883   |[-148.35636520385742, 327.86380767822266]  |0.002690666588023305  |0.06381058692932129     
707    |23.07667021429792   |-0.013391971588134766   |[-148.6233367919922, 328.24029541015625]  |0.004386737942695618  |0.06429100036621094     
708    |23.076668806945676   |-0.014966726303100586   |[-148.8903694152832, 328.6167297363281]  |0.006004618015140295  |0.06407666206359863     
709    |23.076665161213764   |-0.016397833824157715   |[-149.15748596191406, 328.9931335449219]  |0.007445394992828369  |0.06466412544250488     
710    |23.076665214607775   |-0.017694830894470215   |[-149.42467498779297, 329.3694610595703]  |0.00877236295491457  |0.06342148780822754     
711    |23.076657639143544   |-0.018869638442993164   |[-149.69195556640625, 329.74574279785156]  |0.009972670115530491  |0.06340813636779785     
712    |23.076656634301532   |-0.019943714141845703   |[-149.9593276977539, 330.1219177246094]  |0.011065810918807983  |0.06378865242004395     
713    |23.07665516574177   |-0.020917654037475586   |[-150.22681427001953, 330.49803924560547]  |0.012064972892403603  |0.0640404224395752     
714    |23.076651952331023   |-0.021794438362121582   |[-150.49440383911133, 330.8740921020508]  |0.012971200980246067  |0.06332945823669434     
715    |23.076649351183484   |-0.02258598804473877   |[-150.76210403442383, 331.25006103515625]  |0.013792307116091251  |0.06381893157958984     
716    |23.076649243362603   |-0.02330482006072998   |[-151.0299301147461, 331.6259460449219]  |0.01453514862805605  |0.06435418128967285     
717    |23.07664814396156   |-0.023952722549438477   |[-151.29787063598633, 332.00172424316406]  |0.015214799903333187  |0.06362223625183105     
718    |23.076643888860346   |-0.02452254295349121   |[-151.5659408569336, 332.3774108886719]  |0.015823375433683395  |0.06300663948059082     
719    |23.07664426856349   |-0.025047659873962402   |[-151.8341293334961, 332.7530059814453]  |0.016369814053177834  |0.06367897987365723     
720    |23.076638621480097   |-0.025528669357299805   |[-152.10245513916016, 333.1285171508789]  |0.0168710108846426  |0.06442427635192871     
721    |23.076638127994656   |-0.025945305824279785   |[-152.37091827392578, 333.5039291381836]  |0.01732679270207882  |0.06287527084350586     
722    |23.076639072808465   |-0.0263059139251709   |[-152.6395263671875, 333.8792495727539]  |0.0177287720143795  |0.06354212760925293     
723    |23.07663305607261   |-0.026652216911315918   |[-152.90826797485352, 334.25447845458984]  |0.01808363012969494  |0.06360173225402832     
724    |23.07663521903246   |-0.026950836181640625   |[-153.1771469116211, 334.6295928955078]  |0.01842162385582924  |0.06413793563842773     
725    |23.076629458773244   |-0.027210116386413574   |[-153.4461784362793, 335.0046081542969]  |0.018708031624555588  |0.06292533874511719     
726    |23.07662849066357   |-0.027426481246948242   |[-153.71534729003906, 335.37953186035156]  |0.018969977274537086  |0.06351375579833984     
727    |23.0766262943847   |-0.027640461921691895   |[-153.98466873168945, 335.75433349609375]  |0.019191335886716843  |0.06316137313842773     
728    |23.076625240426687   |-0.02781093120574951   |[-154.2541275024414, 336.12904357910156]  |0.01940692402422428  |0.06363129615783691     
729    |23.076624278404896   |-0.027965307235717773   |[-154.52373504638672, 336.5036315917969]  |0.01958208903670311  |0.06355166435241699     
730    |23.076624215115455   |-0.028088688850402832   |[-154.7935028076172, 336.87813568115234]  |0.019746730104088783  |0.06293010711669922     
731    |23.076624129229867   |-0.02819359302520752   |[-155.06342315673828, 337.2525177001953]  |0.019879715517163277  |0.06339311599731445     
732    |23.07662295739282   |-0.02829134464263916   |[-155.33349227905273, 337.62679290771484]  |0.019999081268906593  |0.0639808177947998     
733    |23.07662032090139   |-0.02835869789123535   |[-155.60369873046875, 338.0009460449219]  |0.020106716081500053  |0.06270885467529297     
734    |23.076621119218707   |-0.028403401374816895   |[-155.8740577697754, 338.37499237060547]  |0.020191257819533348  |0.0635671615600586     
735    |23.076616267758567   |-0.028455257415771484   |[-156.1445770263672, 338.74893951416016]  |0.020256245508790016  |0.06335258483886719     
736    |23.076619634764935   |-0.028476715087890625   |[-156.4152374267578, 339.12276458740234]  |0.020325949415564537  |0.06297063827514648     
737    |23.076617427371602   |-0.028490424156188965   |[-156.6860580444336, 339.4964904785156]  |0.020364774391055107  |0.06278300285339355     
738    |23.076614824080654   |-0.02850055694580078   |[-156.95703125, 339.87010955810547]  |0.020403355360031128  |0.06342244148254395     
739    |23.0766159122275   |-0.02850472927093506   |[-157.22815322875977, 340.2436065673828]  |0.020431512966752052  |0.06276655197143555     
740    |23.076614254144793   |-0.028484463691711426   |[-157.49942779541016, 340.6169967651367]  |0.02045459672808647  |0.06316065788269043     
741    |23.076615330379738   |-0.028470754623413086   |[-157.77085876464844, 340.9902801513672]  |0.020457489416003227  |0.06317830085754395     
742    |23.076614221347477   |-0.02843797206878662   |[-158.04243850708008, 341.3634338378906]  |0.0204666368663311  |0.06330609321594238     
743    |23.07661162295237   |-0.02839982509613037   |[-158.31417846679688, 341.7364807128906]  |0.020456679165363312  |0.07401347160339355     
744    |23.07661438931112   |-0.028348565101623535   |[-158.58605575561523, 342.10943603515625]  |0.02044486254453659  |0.06326031684875488     
745    |23.076613238596245   |-0.02805650234222412   |[-158.85809707641602, 342.48228454589844]  |0.020423145964741707  |0.06251192092895508     
746    |23.076615135200168   |-0.02799808979034424   |[-159.1302947998047, 342.8550033569336]  |0.020241018384695053  |0.2554960250854492     
747    |23.076611311492368   |-0.027949213981628418   |[-159.4026336669922, 343.2276153564453]  |0.02026311308145523  |0.07069540023803711     
748    |23.076611549650227   |-0.023802518844604492   |[-159.67511367797852, 343.6001281738281]  |0.020218078047037125  |0.0626516342163086     
749    |23.07661743425703   |-0.023584365844726562   |[-159.94768524169922, 343.9725799560547]  |0.017437519505620003  |0.06316733360290527     
750    |23.076616988446702   |-0.02353489398956299   |[-160.22037887573242, 344.3449401855469]  |0.018227076157927513  |0.06314921379089355     
751    |23.076619196477267   |-0.023651123046875   |[-160.49320602416992, 344.7172164916992]  |0.0176070649176836  |0.0632624626159668     
752    |23.07661712308503   |-0.023710131645202637   |[-160.7661590576172, 345.0894012451172]  |0.017726005986332893  |0.06220293045043945     
753    |23.076616426288055   |-0.02380073070526123   |[-161.03924942016602, 345.4614562988281]  |0.017541363835334778  |0.06287693977355957     
754    |23.076614857947174   |0.14741122722625732   |[-161.3124771118164, 345.83341217041016]  |0.018208952620625496  |0.0624845027923584     
755    |23.07600426443514   |0.1465064287185669   |[-161.58283615112305, 346.2074432373047]  |-0.09702818095684052  |0.06302070617675781     
756    |23.07552010500634   |0.14565527439117432   |[-161.85243606567383, 346.58203887939453]  |-0.05706452950835228  |0.06273269653320312     
757    |23.075600391677987   |0.13696253299713135   |[-162.12152099609375, 346.9570083618164]  |-0.0828116163611412  |0.0622711181640625     
758    |23.075481494197533   |0.131036639213562   |[-162.3901596069336, 347.332275390625]  |-0.07415208220481873  |0.06251692771911621     
759    |23.0754994456522   |0.12343287467956543   |[-162.6583480834961, 347.7078552246094]  |-0.0798262506723404  |0.06396150588989258     
760    |23.075480869491418   |0.11642396450042725   |[-162.92609405517578, 348.08375549316406]  |-0.07682675123214722  |0.06172013282775879     
761    |23.07550002281081   |0.10893821716308594   |[-163.19337844848633, 348.45996856689453]  |-0.0765361562371254  |0.06223440170288086     
762    |23.0755210132933   |0.10187208652496338   |[-163.46024322509766, 348.8365173339844]  |-0.07372921705245972  |0.0632321834564209     
763    |23.07554781762307   |0.0948113203048706   |[-163.7266845703125, 349.21337890625]  |-0.07137633860111237  |0.061383962631225586     
764    |23.075576806528854   |0.08788526058197021   |[-163.99270629882812, 349.5904998779297]  |-0.06813691556453705  |0.06342530250549316     
765    |23.07560795299082   |0.08129596710205078   |[-164.2583465576172, 349.96790313720703]  |-0.06479709595441818  |0.09482860565185547     
766    |23.075638667976612   |0.07478833198547363   |[-164.52361297607422, 350.34556579589844]  |-0.061269789934158325  |0.08471298217773438     
767    |23.075668855439957   |0.06637394428253174   |[-164.7885398864746, 350.7234802246094]  |-0.05754345282912254  |0.06714200973510742     
768    |23.07570583534699   |0.05900979042053223   |[-165.05319595336914, 351.10157012939453]  |-0.05234169214963913  |0.097015380859375     
769    |23.075736108792686   |0.053084492683410645   |[-165.3175811767578, 351.4798355102539]  |-0.04813694208860397  |0.08014130592346191     
770    |23.075763347261134   |0.04589676856994629   |[-165.58172607421875, 351.85828399658203]  |-0.04425656795501709  |0.07955503463745117     
771    |23.07578619377087   |0.04003465175628662   |[-165.84566497802734, 352.23687744140625]  |-0.039289213716983795  |0.06613278388977051     
772    |23.075805342758933   |0.03455460071563721   |[-166.10940551757812, 352.6156005859375]  |-0.03553785756230354  |0.09418463706970215     
773    |23.075820717787924   |0.030072927474975586   |[-166.37298583984375, 352.9944381713867]  |-0.03148023411631584  |0.05799126625061035     
774    |23.075831490789806   |0.024831295013427734   |[-166.63641357421875, 353.37339782714844]  |-0.0282208900898695  |0.06259465217590332     
775    |23.07584821662522   |0.021208524703979492   |[-166.89972305297852, 353.75244140625]  |-0.024164041504263878  |0.06180596351623535     
776    |23.07585048099386   |0.017670392990112305   |[-167.1629180908203, 354.1315460205078]  |-0.021549992263317108  |0.06212139129638672     
777    |23.07586044993012   |0.01443624496459961   |[-167.42600631713867, 354.51073455810547]  |-0.018475495278835297  |0.06090855598449707     
778    |23.075864372144384   |0.011385083198547363   |[-167.68902206420898, 354.88999938964844]  |-0.015898188576102257  |0.06174421310424805     
779    |23.0758676749993   |0.008570551872253418   |[-167.95196151733398, 355.26927185058594]  |-0.013332043774425983  |0.06189107894897461     
780    |23.075868872258248   |0.0059223175048828125   |[-168.21485900878906, 355.6485824584961]  |-0.011016947217285633  |0.06200981140136719     
781    |23.075869617774305   |0.0034570693969726562   |[-168.47771453857422, 356.0279235839844]  |-0.0087990527972579  |0.06137490272521973     
782    |23.075874747503452   |0.0011515617370605469   |[-168.74054718017578, 356.40728759765625]  |-0.006748698186129332  |0.062195539474487305     
783    |23.075870701955   |-0.0009894371032714844   |[-169.00338745117188, 356.7866668701172]  |-0.004818400833755732  |0.061026811599731445     
784    |23.075872526569963   |-0.0029921531677246094   |[-169.2662124633789, 357.16603088378906]  |-0.003024474484845996  |0.0608978271484375     
785    |23.075872794569214   |-0.004849433898925781   |[-169.529052734375, 357.5453872680664]  |-0.001340752118267119  |0.061781883239746094     
786    |23.075872148189617   |-0.0065839290618896484   |[-169.79192352294922, 357.9247283935547]  |0.00022253108909353614  |0.06123638153076172     
787    |23.075868026886635   |-0.008197426795959473   |[-170.05481719970703, 358.3040313720703]  |0.00168573297560215  |0.06191110610961914     
788    |23.075870197427914   |-0.009704232215881348   |[-170.31775665283203, 358.6833267211914]  |0.00304976524785161  |0.06379127502441406     
789    |23.075867902776928   |-0.011102557182312012   |[-170.58074951171875, 359.06256103515625]  |0.004323102533817291  |0.061475515365600586     
790    |23.075865640051006   |-0.012395381927490234   |[-170.84379959106445, 359.4417724609375]  |0.005507549736648798  |0.07564949989318848     
791    |23.07586521890663   |-0.013610124588012695   |[-171.10691833496094, 359.8209533691406]  |0.006609254516661167  |0.0603184700012207     
792    |23.07586442918447   |-0.014655590057373047   |[-171.3701057434082, 360.2000732421875]  |0.007639877498149872  |0.06145119667053223     
793    |23.075860132653066   |-0.01571357250213623   |[-171.63337326049805, 360.5791244506836]  |0.00854403991252184  |0.0609743595123291     
794    |23.075859591012968   |-0.016685128211975098   |[-171.89672088623047, 360.95811462402344]  |0.009460152126848698  |0.06174635887145996     
795    |23.075857597551597   |-0.017598867416381836   |[-172.16015625, 361.33704376220703]  |0.010276030749082565  |0.06393265724182129     
796    |23.07585520180207   |-0.018434524536132812   |[-172.42369079589844, 361.71590423583984]  |0.011055616661906242  |0.28960299491882324     
797    |23.075854470781707   |-0.019191503524780273   |[-172.68732833862305, 362.09471893310547]  |0.011766566894948483  |0.06082558631896973     
798    |23.07585124881263   |-0.01738131046295166   |[-172.9510726928711, 362.47344970703125]  |0.012428726069629192  |0.06162548065185547     
799    |23.075853855794556   |-0.01806199550628662   |[-173.2148780822754, 362.8521423339844]  |0.011349786072969437  |0.0812990665435791     
800    |23.075854670575396   |-0.018690824508666992   |[-173.47877883911133, 363.2307586669922]  |0.012512181885540485  |0.06781291961669922     
801    |23.0758519091925   |-0.019145607948303223   |[-173.74278259277344, 363.6093292236328]  |0.01266046054661274  |0.061509132385253906     
802    |23.075851563293927   |-0.01967310905456543   |[-174.00689697265625, 363.98779296875]  |0.013120386749505997  |0.0602269172668457     
803    |23.0758499262732   |-0.020259618759155273   |[-174.27111053466797, 364.36620330810547]  |0.013487149029970169  |0.060952186584472656     
804    |23.07584698991693   |-0.02082347869873047   |[-174.53543853759766, 364.74452209472656]  |0.013928577303886414  |0.06151318550109863     
805    |23.075847930222682   |-0.021352171897888184   |[-174.7998924255371, 365.1227798461914]  |0.014325164258480072  |0.06072735786437988     
806    |23.07584440259798   |-0.021837949752807617   |[-175.064453125, 365.50093841552734]  |0.014714372344315052  |0.09387660026550293     
807    |23.075843894149113   |-0.022301673889160156   |[-175.3291244506836, 365.87901306152344]  |0.015075786039233208  |0.07576417922973633     
808    |23.075841062319792   |-0.02225339412689209   |[-175.59392929077148, 366.2569885253906]  |0.015432542189955711  |0.07702946662902832     
809    |23.07584258521181   |-0.022434592247009277   |[-175.85885620117188, 366.6349105834961]  |0.015441257506608963  |0.060546159744262695     
810    |23.075842124848723   |-0.022566914558410645   |[-176.1239013671875, 367.01273345947266]  |0.01571912318468094  |0.06055951118469238     
811    |23.075840400277254   |-0.022937655448913574   |[-176.38906860351562, 367.3904724121094]  |0.01582787185907364  |0.06110024452209473     
812    |23.075839963450026   |-0.02328336238861084   |[-176.65435791015625, 367.7681121826172]  |0.016152288764715195  |0.07642149925231934     
813    |23.075837972067447   |-0.023610591888427734   |[-176.91976928710938, 368.14566802978516]  |0.016368281096220016  |0.061597585678100586     
814    |23.075836649617827   |-0.023669004440307617   |[-177.18532180786133, 368.52313232421875]  |0.016618268564343452  |0.06035590171813965     
815    |23.075835875137393   |-0.023941993713378906   |[-177.45099639892578, 368.9004898071289]  |0.016671838238835335  |0.06146860122680664     
816    |23.07583177980573   |-0.02421438694000244   |[-177.71680450439453, 369.27777099609375]  |0.016937488690018654  |0.06045341491699219     
817    |23.075833952224816   |-0.02445816993713379   |[-177.98273849487305, 369.6549606323242]  |0.017107944935560226  |0.06066703796386719     
818    |23.075831436551486   |-0.024693608283996582   |[-178.24880599975586, 370.0320587158203]  |0.01729893498122692  |0.06100797653198242     
819    |23.07583080217202   |-0.02490997314453125   |[-178.5150146484375, 370.40904998779297]  |0.01747496798634529  |0.06070756912231445     
820    |23.075827910805874   |-0.025104880332946777   |[-178.7813606262207, 370.7859649658203]  |0.017642101272940636  |0.06021523475646973     
821    |23.075827863034895   |-0.025287866592407227   |[-179.04783630371094, 371.1627731323242]  |0.01779424585402012  |0.061417341232299805     
822    |23.075828153046444   |-0.025464296340942383   |[-179.31446075439453, 371.5395050048828]  |0.01794067770242691  |0.06090283393859863     
823    |23.075827933295187   |-0.02560257911682129   |[-179.58121490478516, 371.9161148071289]  |0.01808127760887146  |0.06113719940185547     
824    |23.075825185247485   |-0.02573549747467041   |[-179.84811401367188, 372.2926254272461]  |0.01819540560245514  |0.05994725227355957     
825    |23.0758248482476   |-0.025852322578430176   |[-180.11514282226562, 372.66905212402344]  |0.018312126398086548  |0.06103515625     
826    |23.075821354848735   |-0.02597630023956299   |[-180.38231658935547, 373.04537200927734]  |0.018410423770546913  |0.06042790412902832     
827    |23.075826141336616   |-0.02607107162475586   |[-180.6496238708496, 373.4215850830078]  |0.018516741693019867  |0.08628535270690918     
828    |23.07582212871883   |-0.026160478591918945   |[-180.91708374023438, 373.7976989746094]  |0.018595483154058456  |0.06844520568847656     
829    |23.075821745398777   |-0.025788545608520508   |[-181.18467712402344, 374.17372131347656]  |0.01868145354092121  |0.06044363975524902     
830    |23.075822151761116   |-0.0257188081741333   |[-181.45241165161133, 374.5496520996094]  |0.01844821684062481  |0.06103253364562988     
831    |23.075823963834345   |-0.025779008865356445   |[-181.72028732299805, 374.92549896240234]  |0.0185229554772377  |0.06066441535949707     
832    |23.075822078805174   |-0.025838017463684082   |[-181.9882926940918, 375.30120849609375]  |0.018542956560850143  |0.05971217155456543     
833    |23.07582161301196   |-0.02589404582977295   |[-182.25643920898438, 375.6768341064453]  |0.018584853038191795  |0.0606081485748291     
834    |23.07582159837025   |0.11333346366882324   |[-182.52472305297852, 376.05237579345703]  |0.019157718867063522  |0.06116485595703125     
835    |23.075468245034937   |0.1127159595489502   |[-182.79069900512695, 376.4295349121094]  |-0.07446283102035522  |0.07681560516357422     
836    |23.075156114056778   |0.11215269565582275   |[-183.05606842041016, 376.8070983886719]  |-0.04200033098459244  |0.060347557067871094     
837    |23.075208726888874   |0.10491013526916504   |[-183.32105255126953, 377.1849594116211]  |-0.0629507452249527  |0.07640743255615234     
838    |23.07513385564557   |0.10076820850372314   |[-183.5857162475586, 377.5630111694336]  |-0.05574292317032814  |0.06023097038269043     
839    |23.0751452068848   |0.09444832801818848   |[-183.85002899169922, 377.94132232666016]  |-0.06084440276026726  |0.07671380043029785     
840    |23.075131861756226   |0.08955299854278564   |[-184.11400604248047, 378.31988525390625]  |-0.05810515210032463  |0.06046104431152344     
841    |23.07514147262525   |0.08340895175933838   |[-184.37763595581055, 378.69866943359375]  |-0.058536283671855927  |0.06031394004821777     
842    |23.07515525376713   |0.07840216159820557   |[-184.64094161987305, 379.07767486572266]  |-0.05597817525267601  |0.07696700096130371     
843    |23.07516936392168   |0.07339596748352051   |[-184.90391540527344, 379.4569396972656]  |-0.05471576005220413  |0.07702374458312988     
844    |23.075183192503918   |0.06766438484191895   |[-185.16657638549805, 379.8363952636719]  |-0.052376918494701385  |0.059419870376586914     
845    |23.07520290439989   |0.0620424747467041   |[-185.4289321899414, 380.216064453125]  |-0.04957694932818413  |0.06075477600097656     
846    |23.075224958682796   |0.05750000476837158   |[-185.6910171508789, 380.5959167480469]  |-0.046660955995321274  |0.07628941535949707     
847    |23.075239104919536   |0.05306839942932129   |[-185.95283889770508, 380.9759521484375]  |-0.044201429933309555  |0.07671618461608887     
848    |23.07525563442216   |0.04813492298126221   |[-186.21441268920898, 381.3561782836914]  |-0.041432738304138184  |0.08362698554992676     
849    |23.075270700370947   |0.04337966442108154   |[-186.47574996948242, 381.7365417480469]  |-0.038313429802656174  |0.06944417953491211     
850    |23.07528578679115   |0.038577914237976074   |[-186.73688507080078, 382.11705780029297]  |-0.035325903445482254  |0.2925705909729004     
851    |23.075301881400463   |0.034555792808532715   |[-186.99784088134766, 382.4977035522461]  |-0.032137680798769  |0.0610349178314209     
852    |23.075311965081898   |0.023268461227416992   |[-187.25862503051758, 382.8784484863281]  |-0.029498398303985596  |0.0756077766418457     
853    |23.07533121178462   |0.019956231117248535   |[-187.51939392089844, 383.25923919677734]  |-0.021691404283046722  |0.060654640197753906     
854    |23.07534097577846   |0.01640617847442627   |[-187.78006744384766, 383.6400833129883]  |-0.021009959280490875  |0.07754802703857422     
855    |23.07534102073259   |0.0137406587600708   |[-188.04063415527344, 384.02098083496094]  |-0.017176184803247452  |0.0715031623840332     
856    |23.075348462594125   |0.010787248611450195   |[-188.30113983154297, 384.4019470214844]  |-0.015338697470724583  |0.07570028305053711     
857    |23.075349054764743   |0.008226633071899414   |[-188.56157684326172, 384.7829360961914]  |-0.012593940831720829  |0.07685279846191406     
858    |23.075351636907477   |0.0057440996170043945   |[-188.82196044921875, 385.1639862060547]  |-0.01058832835406065  |0.07635188102722168     
859    |23.075356548563704   |0.0034564733505249023   |[-189.0823097229004, 385.5450439453125]  |-0.008418728597462177  |0.07526898384094238     
860    |23.075356262339106   |0.0013273954391479492   |[-189.34263229370117, 385.92610931396484]  |-0.006533679086714983  |0.06015133857727051     
861    |23.075357227017715   |-0.0006216764450073242   |[-189.60294342041016, 386.30718994140625]  |-0.004719975870102644  |0.05994582176208496     
862    |23.075356443827793   |-0.0023365020751953125   |[-189.86325454711914, 386.6882629394531]  |-0.0030704005621373653  |0.05909323692321777     
863    |23.075356766781415   |-0.00393986701965332   |[-190.1235809326172, 387.0693359375]  |-0.0015844812151044607  |0.1273648738861084     
864    |23.07535811460916   |-0.005437135696411133   |[-190.38392639160156, 387.4504089355469]  |-0.00018065502808894962  |0.07499933242797852     
865    |23.075356134538154   |-0.006945133209228516   |[-190.644287109375, 387.8314514160156]  |0.0011170177021995187  |0.06002068519592285     
866    |23.07535433463671   |-0.008268952369689941   |[-190.9046974182129, 388.21246337890625]  |0.0024004951119422913  |0.07644867897033691     
867    |23.075353172812246   |-0.009503960609436035   |[-191.1651382446289, 388.59344482421875]  |0.0035132758785039186  |0.07631468772888184     
868    |23.075350371661482   |-0.010628104209899902   |[-191.42564392089844, 388.9743957519531]  |0.004588535986840725  |0.07409882545471191     
